drug_a_name,drug_b_name,cell,synergy
DB00441,DB00188,HCT116,0.085
DB00441,DB01254,HCT116,9.7625
DB00441,DB00530,HCT116,1.2025
DB00441,DB02424,HCT116,-6.91
DB00441,DB01259,HCT116,-5.2275
DB00441,DB00398,HCT116,-5.0275
DB00441,DB01268,HCT116,0.4825
DB01259,DB00188,HCT116,-0.988
DB01259,DB01254,HCT116,-0.695
DB01259,DB00530,HCT116,-3.294
DB01259,DB02424,HCT116,3.005
DB01259,DB00398,HCT116,4.1
DB01259,DB01030,HCT116,-0.924
DB00331,DB00188,HCT116,-0.67
DB00331,DB01254,HCT116,2.575
DB00331,DB00530,HCT116,-3.9225
DB00331,DB02424,HCT116,-0.555
DB00331,DB01259,HCT116,-2.4475
DB00331,DB00398,HCT116,2.7125
DB00331,DB01268,HCT116,5.3225
DB00563,DB00188,HCT116,-2.666
DB00563,DB01254,HCT116,-4.5825
DB00563,DB00530,HCT116,-0.55
DB00563,DB02424,HCT116,-6.435
DB00563,DB01259,HCT116,-3.88
DB00563,DB00398,HCT116,-3.86
DB00563,DB01268,HCT116,-4.9625
DB01229,DB00188,HCT116,0.532
DB01229,DB01254,HCT116,5.616
DB01229,DB00530,HCT116,-1.2
DB01229,DB02424,HCT116,0.2175
DB01229,DB01259,HCT116,5.874
DB01229,DB00398,HCT116,5.922
DB01229,DB01268,HCT116,7.914
DB01268,DB00188,HCT116,2.088
DB01268,DB01254,HCT116,22.5775
DB01268,DB00530,HCT116,4.282
DB01268,DB02424,HCT116,14.85
DB01268,DB01259,HCT116,7.77
DB01268,DB00398,HCT116,8.27
DB01268,DB01030,HCT116,3.808
DB01030,DB00398,HCT116,1.6375
DB00570,DB00188,HCT116,-0.4475
DB00570,DB01254,HCT116,-0.3025
DB00570,DB00530,HCT116,11.77
DB00570,DB02424,HCT116,-2.065
DB00570,DB01259,HCT116,-1.13
DB00570,DB00398,HCT116,10.1525
DB00570,DB01268,HCT116,5.3275
DB00361,DB00188,HCT116,1.4125
DB00361,DB01254,HCT116,6.145
DB00361,DB00530,HCT116,6.2975
DB00361,DB02424,HCT116,2.51
DB00361,DB01259,HCT116,2.495
DB00361,DB00398,HCT116,4.13
DB00361,DB01268,HCT116,8.5725
DB00544,DB00188,HT144,-4.0125
DB00544,DB01254,HT144,2.3975
DB00544,DB00530,HT144,-1.59
DB00544,DB02424,HT144,3.205
DB00544,DB01259,HT144,-4.885
DB00544,DB00398,HT144,1.7125
DB00544,DB01268,HT144,-0.225
DB00188,DB01254,HT144,5.27
DB00188,DB02424,HT144,1.9875
DB00188,DB00398,HT144,3.3025
DB00188,DB01030,HT144,-0.155
DB01254,DB02424,HT144,-0.205
DB01254,DB00398,HT144,12.705
DB01254,DB01030,HT144,1.825
DB01234,DB00188,HT144,3.0525
DB01234,DB01254,HT144,9.8325
DB01234,DB00530,HT144,-1.6325
DB01234,DB02424,HT144,5.985
DB01234,DB01259,HT144,1.2475
DB01234,DB00398,HT144,5.5975
DB01234,DB01268,HT144,7.6775
DB00997,DB00188,HT144,-0.965
DB00997,DB01254,HT144,3.9675
DB00997,DB00530,HT144,0.19
DB00997,DB02424,HT144,0.4475
DB00997,DB01259,HT144,1.7875
DB00997,DB00398,HT144,0.5725
DB00997,DB01268,HT144,-4.0175
DB00530,DB00188,HT144,-1.9675
DB00530,DB01254,HT144,1.655
DB00530,DB02424,HT144,6.5425
DB00530,DB00398,HT144,2.9425
DB00530,DB01030,HT144,2.9225
DB00773,DB00188,HT144,-0.775
DB00773,DB01254,HT144,2.4825
DB00773,DB00530,HT144,3.4025
DB00773,DB02424,HT144,2.0025
DB00773,DB01259,HT144,-3.0175
DB00773,DB00398,HT144,0.675
DB00773,DB01268,HT144,-7.7575
DB02424,DB00398,HT144,5.34
DB02424,DB01030,HT144,-0.24
DB00441,DB00188,HT144,4.7075
DB00441,DB01254,HT144,-2.06
DB00441,DB00530,HT144,-4.1325
DB00441,DB02424,HT144,4.215
DB00441,DB01259,HT144,-7.4675
DB00441,DB00398,HT144,2.2575
DB00441,DB01268,HT144,0.8625
DB01259,DB00188,HT144,0.37
DB01259,DB01254,HT144,8.65
DB01259,DB00530,HT144,-5.6475
DB01259,DB02424,HT144,7.3225
DB01259,DB00398,HT144,10.59
DB01259,DB01030,HT144,0.125
DB00331,DB00188,HT144,-0.86
DB00331,DB01254,HT144,4.51
DB00331,DB00530,HT144,-4.8675
DB00331,DB02424,HT144,1.22
DB00331,DB01259,HT144,-0.0075
DB00331,DB00398,HT144,4.0125
DB00331,DB01268,HT144,-5.3775
DB00563,DB00188,HT144,0.325
DB00563,DB01254,HT144,4.7125
DB00563,DB00530,HT144,-3.2425
DB00563,DB02424,HT144,3.53
DB00563,DB01259,HT144,-2.7625
DB00563,DB00398,HT144,4.2025
DB00563,DB01268,HT144,-3.1325
DB01229,DB00188,HT144,-0.31
DB01229,DB01254,HT144,9.035
DB01229,DB00530,HT144,2.97
DB01229,DB02424,HT144,2.45
DB01229,DB01259,HT144,3.265
DB01229,DB00398,HT144,3.66
DB01229,DB01268,HT144,4.175
DB01268,DB00188,HT144,-1.82
DB01268,DB01254,HT144,12.935
DB01268,DB00530,HT144,-0.7075
DB01268,DB02424,HT144,6.5675
DB01268,DB01259,HT144,14.0525
DB01268,DB00398,HT144,6.315
DB01268,DB01030,HT144,-5.74
DB01030,DB00398,HT144,3.2
DB00570,DB00188,HT144,-0.75
DB00570,DB01254,HT144,8.395
DB00570,DB00530,HT144,5.715
DB00570,DB02424,HT144,-1.4375
DB00570,DB01259,HT144,0.9325
DB00570,DB00398,HT144,8.3625
DB00570,DB01268,HT144,1.02
DB00361,DB00188,HT144,-0.8675
DB00361,DB01254,HT144,6.4425
DB00361,DB00530,HT144,2.31
DB00361,DB02424,HT144,0.4775
DB00361,DB01259,HT144,1.4125
DB00361,DB00398,HT144,3.13
DB00361,DB01268,HT144,2.505
DB00544,DB00188,HT29,2.354
DB00544,DB01254,HT29,1.582
DB00544,DB00530,HT29,7.284
DB00544,DB02424,HT29,-0.0225
DB00544,DB01259,HT29,6.978
DB00544,DB00398,HT29,-1.016
DB00544,DB01268,HT29,7.938
DB00188,DB01254,HT29,1.7525
DB00188,DB02424,HT29,-0.6975
DB00188,DB00398,HT29,-0.4725
DB00188,DB01030,HT29,0.3975
DB01254,DB02424,HT29,2.7425
DB01254,DB00398,HT29,3.444
DB01254,DB01030,HT29,-2.984
DB01234,DB00188,HT29,0.37
DB01234,DB01254,HT29,4.5875
DB01234,DB00530,HT29,2.72
DB01234,DB02424,HT29,0.9625
DB01234,DB01259,HT29,5.76
DB01234,DB00398,HT29,0.68
DB01234,DB01268,HT29,12.365
DB00997,DB00188,HT29,0.155
DB00997,DB01254,HT29,-0.4125
DB00997,DB00530,HT29,0.6
DB00997,DB02424,HT29,-0.5675
DB00997,DB01259,HT29,1.355
DB00997,DB00398,HT29,-5.925
DB00997,DB01268,HT29,-1.2275
DB00530,DB00188,HT29,10.258
DB00530,DB01254,HT29,5.7875
DB00530,DB02424,HT29,3.3775
DB00530,DB00398,HT29,1.215
DB00530,DB01030,HT29,8.615
DB00773,DB00188,HT29,1.885
DB00773,DB01254,HT29,3.6875
DB00773,DB00530,HT29,9.355
DB00773,DB02424,HT29,3.065
DB00773,DB01259,HT29,6.5325
DB00773,DB00398,HT29,-2.7075
DB00773,DB01268,HT29,6.08
DB02424,DB00398,HT29,-0.68
DB02424,DB01030,HT29,-0.525
DB00441,DB00188,HT29,4.5425
DB00441,DB01254,HT29,6.3675
DB00441,DB00530,HT29,10.765
DB00441,DB02424,HT29,-1.13
DB00441,DB01259,HT29,13.1725
DB00441,DB00398,HT29,-1.855
DB00441,DB01268,HT29,10.28
DB01259,DB00188,HT29,3.592
DB01259,DB01254,HT29,7.4675
DB01259,DB00530,HT29,1.594
DB01259,DB02424,HT29,3.515
DB01259,DB00398,HT29,1.04
DB01259,DB01030,HT29,0.248
DB00331,DB00188,HT29,-0.3375
DB00331,DB01254,HT29,2.95
DB00331,DB00530,HT29,-2.0425
DB00331,DB02424,HT29,-0.155
DB00331,DB01259,HT29,2.0675
DB00331,DB00398,HT29,-1.8225
DB00331,DB01268,HT29,9.0775
DB00563,DB00188,HT29,0.57
DB00563,DB01254,HT29,-6.9725
DB00563,DB00530,HT29,2.406
DB00563,DB02424,HT29,-2.025
DB00563,DB01259,HT29,4.81
DB00563,DB00398,HT29,-1.8175
DB00563,DB01268,HT29,-1.135
DB01229,DB00188,HT29,-0.736
DB01229,DB01254,HT29,1.158
DB01229,DB00530,HT29,4.794
DB01229,DB02424,HT29,-1.9575
DB01229,DB01259,HT29,5.446
DB01229,DB00398,HT29,1.08
DB01229,DB01268,HT29,5.216
DB01268,DB00188,HT29,4.378
DB01268,DB01254,HT29,16.72
DB01268,DB00530,HT29,10.354
DB01268,DB02424,HT29,4.3325
DB01268,DB01259,HT29,16.5375
DB01268,DB00398,HT29,3.028
DB01268,DB01030,HT29,-4.464
DB01030,DB00398,HT29,-1.275
DB00570,DB00188,HT29,0.8475
DB00570,DB01254,HT29,-4.005
DB00570,DB00530,HT29,2.2725
DB00570,DB02424,HT29,-3.8575
DB00570,DB01259,HT29,-1.5
DB00570,DB00398,HT29,0.665
DB00570,DB01268,HT29,2.4775
DB00361,DB00188,HT29,0.8425
DB00361,DB01254,HT29,1.5275
DB00361,DB00530,HT29,2.22
DB00361,DB02424,HT29,-1.52
DB00361,DB01259,HT29,4.42
DB00361,DB00398,HT29,0.2325
DB00361,DB01268,HT29,4.06
DB00544,DB00188,KPL1,-5.89
DB00544,DB01254,KPL1,-3.6775
DB00544,DB00530,KPL1,-5.6775
DB00544,DB02424,KPL1,-9.6175
DB00544,DB01259,KPL1,-6.035
DB00544,DB00398,KPL1,-6.225
DB00544,DB01268,KPL1,-3.285
DB00188,DB01254,KPL1,0.825
DB00188,DB02424,KPL1,-6.69
DB00188,DB00398,KPL1,-2.24
DB00188,DB01030,KPL1,-4.3275
DB01254,DB02424,KPL1,-0.4625
DB01254,DB00398,KPL1,-0.495
DB01254,DB01030,KPL1,-3.805
DB01234,DB00188,KPL1,-6.0325
DB01234,DB01254,KPL1,5.915
DB01234,DB00530,KPL1,-8.4025
DB01234,DB02424,KPL1,-7.6975
DB01234,DB01259,KPL1,-9.84
DB01234,DB00398,KPL1,-3.0075
DB01234,DB01268,KPL1,4.1875
DB00997,DB00188,KPL1,-6
DB00997,DB01254,KPL1,-0.0125
DB00997,DB00530,KPL1,-3.255
DB00997,DB02424,KPL1,-12.41
DB00997,DB01259,KPL1,-2.59
DB00997,DB00398,KPL1,-7.6375
DB00997,DB01268,KPL1,-7.4175
DB00530,DB00188,KPL1,-0.05
DB00530,DB01254,KPL1,-5.785
DB00530,DB02424,KPL1,-0.585
DB00530,DB00398,KPL1,2.415
DB00530,DB01030,KPL1,1.7975
DB00773,DB00188,KPL1,-4.995
DB00773,DB01254,KPL1,-1.1075
DB00773,DB00530,KPL1,-4.695
DB00773,DB02424,KPL1,-4.765
DB00773,DB01259,KPL1,-5.115
DB00773,DB00398,KPL1,0.755
DB00773,DB01268,KPL1,2.705
DB02424,DB00398,KPL1,-6.2225
DB02424,DB01030,KPL1,-4.8
DB00441,DB00188,KPL1,-8.065
DB00441,DB01254,KPL1,-0.5975
DB00441,DB00530,KPL1,-2.0675
DB00441,DB02424,KPL1,-16.9275
DB00441,DB01259,KPL1,-8.0625
DB00441,DB00398,KPL1,-7.4375
DB00441,DB01268,KPL1,-9.455
DB01259,DB00188,KPL1,2.93
DB01259,DB01254,KPL1,-1.9175
DB01259,DB00530,KPL1,-6.2525
DB01259,DB02424,KPL1,2.8225
DB01259,DB00398,KPL1,3.7325
DB01259,DB01030,KPL1,-1.5625
DB00331,DB00188,KPL1,-4.4325
DB00331,DB01254,KPL1,-1.215
DB00331,DB00530,KPL1,-0.0075
DB00331,DB02424,KPL1,1.08
DB00331,DB01259,KPL1,1.575
DB00331,DB00398,KPL1,2.2525
DB00331,DB01268,KPL1,6.3875
DB00563,DB00188,KPL1,-3.4075
DB00563,DB01254,KPL1,-1.43
DB00563,DB00530,KPL1,1.9
DB00563,DB02424,KPL1,-9.83
DB00563,DB01259,KPL1,-2.005
DB00563,DB00398,KPL1,-6.4775
DB00563,DB01268,KPL1,-7.3925
DB01229,DB00188,KPL1,-7.9275
DB01229,DB01254,KPL1,-2.3625
DB01229,DB00530,KPL1,-2.84
DB01229,DB02424,KPL1,-11.5375
DB01229,DB01259,KPL1,-4.405
DB01229,DB00398,KPL1,-5.8325
DB01229,DB01268,KPL1,-4.7725
DB01268,DB00188,KPL1,-0.2475
DB01268,DB01254,KPL1,3.96
DB01268,DB00530,KPL1,4.58
DB01268,DB02424,KPL1,-9.13
DB01268,DB01259,KPL1,8.535
DB01268,DB00398,KPL1,-6.4675
DB01268,DB01030,KPL1,-0.6475
DB01030,DB00398,KPL1,-2.7025
DB00570,DB00188,KPL1,3.19
DB00570,DB01254,KPL1,-0.58
DB00570,DB00530,KPL1,11.8225
DB00570,DB02424,KPL1,-4.1325
DB00570,DB01259,KPL1,1.53
DB00570,DB00398,KPL1,6.7825
DB00570,DB01268,KPL1,5.5
DB00361,DB00188,KPL1,-5.095
DB00361,DB01254,KPL1,0.0275
DB00361,DB00530,KPL1,-5.4575
DB00361,DB02424,KPL1,-11.0975
DB00361,DB01259,KPL1,-3.45
DB00361,DB00398,KPL1,-3.735
DB00361,DB01268,KPL1,-2.41
DB00544,DB00188,LNCAPCLONEFGC,0.33
DB00544,DB01254,LNCAPCLONEFGC,-8.425
DB00544,DB00530,LNCAPCLONEFGC,-1.3275
DB00544,DB02424,LNCAPCLONEFGC,0.4275
DB00544,DB01259,LNCAPCLONEFGC,-3.775
DB00544,DB00398,LNCAPCLONEFGC,-7.25
DB00544,DB01268,LNCAPCLONEFGC,-2.39
DB00188,DB01254,LNCAPCLONEFGC,-5.8675
DB00188,DB02424,LNCAPCLONEFGC,1.265
DB00188,DB00398,LNCAPCLONEFGC,1.16
DB00188,DB01030,LNCAPCLONEFGC,-2.22
DB01254,DB02424,LNCAPCLONEFGC,1.565
DB01254,DB00398,LNCAPCLONEFGC,-1.6275
DB01254,DB01030,LNCAPCLONEFGC,-7.355
DB01234,DB00188,LNCAPCLONEFGC,0.5225
DB01234,DB01254,LNCAPCLONEFGC,-9.4275
DB01234,DB00530,LNCAPCLONEFGC,2.5625
DB01234,DB02424,LNCAPCLONEFGC,10.475
DB01234,DB01259,LNCAPCLONEFGC,-2.2275
DB01234,DB00398,LNCAPCLONEFGC,5.2575
DB01234,DB01268,LNCAPCLONEFGC,2.2775
DB00997,DB00188,LNCAPCLONEFGC,1.45
DB00997,DB01254,LNCAPCLONEFGC,-3.2325
DB00997,DB00530,LNCAPCLONEFGC,-3.97
DB00997,DB02424,LNCAPCLONEFGC,-2.2975
DB00997,DB01259,LNCAPCLONEFGC,-4.3175
DB00997,DB00398,LNCAPCLONEFGC,-7.9675
DB00997,DB01268,LNCAPCLONEFGC,-14.615
DB00530,DB00188,LNCAPCLONEFGC,-0.71
DB00530,DB01254,LNCAPCLONEFGC,-2.35
DB00530,DB02424,LNCAPCLONEFGC,-0.9875
DB00530,DB00398,LNCAPCLONEFGC,-1.215
DB00530,DB01030,LNCAPCLONEFGC,2.745
DB00773,DB00188,LNCAPCLONEFGC,0.765
DB00773,DB01254,LNCAPCLONEFGC,-1.78
DB00773,DB00530,LNCAPCLONEFGC,4.16
DB00773,DB02424,LNCAPCLONEFGC,5.48
DB00773,DB01259,LNCAPCLONEFGC,5.495
DB00773,DB00398,LNCAPCLONEFGC,-1.8475
DB00773,DB01268,LNCAPCLONEFGC,-2.9575
DB02424,DB00398,LNCAPCLONEFGC,-4.06
DB02424,DB01030,LNCAPCLONEFGC,-5.995
DB00441,DB00188,LNCAPCLONEFGC,-2.4325
DB00441,DB01254,LNCAPCLONEFGC,-6.3075
DB00441,DB00530,LNCAPCLONEFGC,-0.5775
DB00441,DB02424,LNCAPCLONEFGC,-3.4175
DB00441,DB01259,LNCAPCLONEFGC,-6.0325
DB00441,DB00398,LNCAPCLONEFGC,-4.26
DB00441,DB01268,LNCAPCLONEFGC,-6.32
DB01259,DB00188,LNCAPCLONEFGC,5.74
DB01259,DB01254,LNCAPCLONEFGC,-8.5075
DB01259,DB00530,LNCAPCLONEFGC,1
DB01259,DB02424,LNCAPCLONEFGC,7.3025
DB01259,DB00398,LNCAPCLONEFGC,-0.6425
DB01259,DB01030,LNCAPCLONEFGC,-1.5975
DB00331,DB00188,LNCAPCLONEFGC,-1.9325
DB00331,DB01254,LNCAPCLONEFGC,-5.4725
DB00331,DB00530,LNCAPCLONEFGC,1.47
DB00331,DB02424,LNCAPCLONEFGC,7.085
DB00331,DB01259,LNCAPCLONEFGC,0.145
DB00563,DB00188,LNCAPCLONEFGC,-5.05
DB00563,DB01254,LNCAPCLONEFGC,-4.8
DB00563,DB00530,LNCAPCLONEFGC,3.64
DB00563,DB02424,LNCAPCLONEFGC,-4.7125
DB00563,DB01259,LNCAPCLONEFGC,2.02
DB00563,DB00398,LNCAPCLONEFGC,-4.09
DB00563,DB01268,LNCAPCLONEFGC,-6.965
DB01229,DB00188,LNCAPCLONEFGC,-1.095
DB01229,DB01254,LNCAPCLONEFGC,-1.97
DB01229,DB00530,LNCAPCLONEFGC,-3.9525
DB01229,DB02424,LNCAPCLONEFGC,-6.8225
DB01229,DB01259,LNCAPCLONEFGC,-1.9525
DB01229,DB00398,LNCAPCLONEFGC,-5.115
DB01229,DB01268,LNCAPCLONEFGC,-2.845
DB01268,DB00188,LNCAPCLONEFGC,-0.475
DB01268,DB01254,LNCAPCLONEFGC,-6.77
DB01268,DB00530,LNCAPCLONEFGC,-1.0825
DB01268,DB02424,LNCAPCLONEFGC,1.8375
DB01268,DB01259,LNCAPCLONEFGC,-4.0325
DB01268,DB00398,LNCAPCLONEFGC,-8.265
DB01268,DB01030,LNCAPCLONEFGC,-11.3475
DB01030,DB00398,LNCAPCLONEFGC,-4.5875
DB00570,DB00188,LNCAPCLONEFGC,-17.8525
DB00570,DB01254,LNCAPCLONEFGC,-8.1325
DB00570,DB00530,LNCAPCLONEFGC,5.53
DB00570,DB02424,LNCAPCLONEFGC,-18.12
DB00570,DB01259,LNCAPCLONEFGC,-6.8525
DB00570,DB00398,LNCAPCLONEFGC,3.2025
DB00570,DB01268,LNCAPCLONEFGC,-4.8675
DB00361,DB00188,LNCAPCLONEFGC,2.89
DB00361,DB00530,LNCAPCLONEFGC,3.6675
DB00361,DB02424,LNCAPCLONEFGC,0.4275
DB00544,DB00188,LOVO,-0.37
DB00544,DB01254,LOVO,-1.17
DB00544,DB00530,LOVO,0.7525
DB00544,DB02424,LOVO,3.5425
DB00544,DB01259,LOVO,1.645
DB00544,DB00398,LOVO,-3.2825
DB00544,DB01268,LOVO,3.1425
DB00188,DB01254,LOVO,0.605
DB00188,DB02424,LOVO,2.2375
DB00188,DB00398,LOVO,-0.25
DB00188,DB01030,LOVO,0.3675
DB01254,DB02424,LOVO,1.23
DB01254,DB00398,LOVO,-0.5
DB01254,DB01030,LOVO,-3.95
DB01234,DB00188,LOVO,-4.5625
DB01234,DB01254,LOVO,6.93
DB01234,DB00530,LOVO,-3.3125
DB01234,DB02424,LOVO,-6.755
DB01234,DB01259,LOVO,-2.4625
DB01234,DB00398,LOVO,-4.885
DB01234,DB01268,LOVO,3.6325
DB00997,DB00188,LOVO,0.49
DB00997,DB01254,LOVO,0.12
DB00997,DB00530,LOVO,-2.0375
DB00997,DB02424,LOVO,-2.02
DB00997,DB01259,LOVO,-0.28
DB00997,DB00398,LOVO,-6.105
DB00997,DB01268,LOVO,-4.8075
DB00530,DB00188,LOVO,-1.5175
DB00530,DB01254,LOVO,-6.0175
DB00530,DB02424,LOVO,-1.295
DB00530,DB00398,LOVO,-3.2525
DB00530,DB01030,LOVO,0.7425
DB00773,DB00188,LOVO,-0.47
DB00773,DB01254,LOVO,-0.9925
DB00773,DB00530,LOVO,-0.435
DB00773,DB02424,LOVO,-0.46
DB00773,DB01259,LOVO,0
DB00773,DB00398,LOVO,-4.4075
DB00773,DB01268,LOVO,-3.9025
DB02424,DB00398,LOVO,-1.1975
DB02424,DB01030,LOVO,-0.52
DB00441,DB00188,LOVO,0.3775
DB00441,DB01254,LOVO,-0.51
DB00441,DB00530,LOVO,-1.7275
DB00441,DB02424,LOVO,-0.1625
DB00441,DB01259,LOVO,-6.2675
DB00441,DB00398,LOVO,-5.1725
DB00441,DB01268,LOVO,-7.515
DB01259,DB00188,LOVO,-0.0475
DB01259,DB01254,LOVO,-4.3825
DB01259,DB00530,LOVO,-13.1375
DB01259,DB02424,LOVO,2.7825
DB01259,DB00398,LOVO,-4.885
DB01259,DB01030,LOVO,-1.65
DB00331,DB00188,LOVO,-1.98
DB00331,DB01254,LOVO,0.43
DB00331,DB00530,LOVO,-1.87
DB00331,DB02424,LOVO,-2.65
DB00331,DB01259,LOVO,0.7175
DB00331,DB00398,LOVO,-3.615
DB00331,DB01268,LOVO,1.64
DB00563,DB00188,LOVO,0.08
DB00563,DB01254,LOVO,-1.1775
DB00563,DB00530,LOVO,-0.6075
DB00563,DB02424,LOVO,3.27
DB00563,DB01259,LOVO,1.6175
DB00563,DB00398,LOVO,0.31
DB00563,DB01268,LOVO,2.7025
DB01229,DB00188,LOVO,0.9625
DB01229,DB01254,LOVO,-0.3725
DB01229,DB00530,LOVO,-0.565
DB01229,DB02424,LOVO,2.175
DB01229,DB01259,LOVO,0.7375
DB01229,DB00398,LOVO,-1.0625
DB01229,DB01268,LOVO,-2.2125
DB01268,DB00188,LOVO,1.7275
DB01268,DB01254,LOVO,-0.1375
DB01268,DB00530,LOVO,0.285
DB01268,DB02424,LOVO,5.93
DB01268,DB01259,LOVO,2.5275
DB01268,DB00398,LOVO,-0.0225
DB01268,DB01030,LOVO,-4.6125
DB01030,DB00398,LOVO,0.075
DB00570,DB00188,LOVO,0.53
DB00570,DB01254,LOVO,-2.5875
DB00570,DB00530,LOVO,0.57
DB00570,DB02424,LOVO,-1.1775
DB00570,DB01259,LOVO,-1.5275
DB00570,DB00398,LOVO,2.3425
DB00570,DB01268,LOVO,-1.6925
DB00361,DB00188,LOVO,-0.24
DB00361,DB01254,LOVO,-0.6925
DB00361,DB00530,LOVO,-0.74
DB00361,DB02424,LOVO,-0.22
DB00361,DB01259,LOVO,1.1725
DB00361,DB00398,LOVO,-0.685
DB00361,DB01268,LOVO,-1.845
DB00544,DB00188,MDAMB436,-1.145
DB00544,DB01254,MDAMB436,-4.75
DB00544,DB00530,MDAMB436,-2.6
DB00544,DB02424,MDAMB436,-8.59
DB00544,DB01259,MDAMB436,-1.3325
DB00544,DB00398,MDAMB436,-5.315
DB00544,DB01268,MDAMB436,-5.8975
DB00188,DB01254,MDAMB436,0.77
DB00188,DB02424,MDAMB436,2.65
DB00188,DB00398,MDAMB436,-0.6575
DB00188,DB01030,MDAMB436,-0.3575
DB01254,DB02424,MDAMB436,-1.94
DB01254,DB00398,MDAMB436,2.165
DB01254,DB01030,MDAMB436,-5.29
DB01234,DB00188,MDAMB436,2.5225
DB01234,DB01254,MDAMB436,-3.625
DB01234,DB00530,MDAMB436,-4
DB01234,DB02424,MDAMB436,5.0625
DB01234,DB01259,MDAMB436,-1.1675
DB01234,DB00398,MDAMB436,1.1775
DB01234,DB01268,MDAMB436,3.8425
DB00997,DB00188,MDAMB436,-1.355
DB00997,DB01254,MDAMB436,-3.6375
DB00997,DB00530,MDAMB436,-6.4725
DB00997,DB02424,MDAMB436,-9.4075
DB00997,DB01259,MDAMB436,-2.6975
DB00997,DB00398,MDAMB436,-9.0625
DB00997,DB01268,MDAMB436,-10.87
DB00530,DB00188,MDAMB436,-1.41
DB00530,DB01254,MDAMB436,-3.4775
DB00530,DB02424,MDAMB436,-1.25
DB00530,DB00398,MDAMB436,0.435
DB00530,DB01030,MDAMB436,-0.5625
DB00773,DB00188,MDAMB436,1.5275
DB00773,DB01254,MDAMB436,-1.5075
DB00773,DB00530,MDAMB436,0.04
DB00773,DB02424,MDAMB436,-1.4025
DB00773,DB01259,MDAMB436,2.855
DB00773,DB00398,MDAMB436,-3.5025
DB00773,DB01268,MDAMB436,-6.885
DB02424,DB00398,MDAMB436,-4.4375
DB02424,DB01030,MDAMB436,-8.3675
DB00441,DB00188,MDAMB436,1.34
DB00441,DB01254,MDAMB436,2.7
DB00441,DB00530,MDAMB436,-1.34
DB00441,DB02424,MDAMB436,-6.58
DB00441,DB01259,MDAMB436,-2.3175
DB00441,DB00398,MDAMB436,-3.6675
DB00441,DB01268,MDAMB436,-2.2675
DB01259,DB00188,MDAMB436,0.33
DB01259,DB01254,MDAMB436,-4.2625
DB01259,DB00530,MDAMB436,-7.8575
DB01259,DB02424,MDAMB436,3.8675
DB01259,DB00398,MDAMB436,0.3
DB01259,DB01030,MDAMB436,-1.705
DB00331,DB00188,MDAMB436,0.6825
DB00331,DB01254,MDAMB436,3.005
DB00331,DB00530,MDAMB436,-2.0225
DB00331,DB02424,MDAMB436,2.23
DB00331,DB01259,MDAMB436,0.795
DB00331,DB00398,MDAMB436,0.7575
DB00331,DB01268,MDAMB436,2.3775
DB00563,DB00188,MDAMB436,-0.9775
DB00563,DB01254,MDAMB436,-6.0825
DB00563,DB00530,MDAMB436,-1.65
DB00563,DB02424,MDAMB436,-8.93
DB00563,DB01259,MDAMB436,-0.33
DB00563,DB00398,MDAMB436,-1
DB00563,DB01268,MDAMB436,-11.995
DB01229,DB00188,MDAMB436,1.185
DB01229,DB01254,MDAMB436,3.1325
DB01229,DB00530,MDAMB436,-3.1125
DB01229,DB02424,MDAMB436,2.3875
DB01229,DB01259,MDAMB436,2.46
DB01229,DB00398,MDAMB436,-0.5225
DB01229,DB01268,MDAMB436,-3.4425
DB01268,DB00188,MDAMB436,1.285
DB01268,DB01254,MDAMB436,7.2425
DB01268,DB00530,MDAMB436,-0.24
DB01268,DB02424,MDAMB436,0.5975
DB01268,DB01259,MDAMB436,1.7
DB01268,DB00398,MDAMB436,-3.7175
DB01268,DB01030,MDAMB436,-10.02
DB01030,DB00398,MDAMB436,-4.0725
DB00570,DB00188,MDAMB436,3.7
DB00570,DB01254,MDAMB436,-1.005
DB00570,DB00530,MDAMB436,6.1775
DB00570,DB02424,MDAMB436,2.9425
DB00570,DB01259,MDAMB436,2.945
DB00570,DB00398,MDAMB436,6.1475
DB00570,DB01268,MDAMB436,1.93
DB00361,DB00188,MDAMB436,2.3575
DB00361,DB01254,MDAMB436,2.1775
DB00361,DB00530,MDAMB436,2.8875
DB00361,DB02424,MDAMB436,0.5125
DB00361,DB01259,MDAMB436,1.2175
DB00361,DB00398,MDAMB436,-1.91
DB00361,DB01268,MDAMB436,-1.6525
DB00544,DB00188,NCIH1650,-3.4225
DB00544,DB01254,NCIH1650,-4.7375
DB00544,DB00530,NCIH1650,-5.3775
DB00544,DB02424,NCIH1650,-2.065
DB00544,DB01259,NCIH1650,-6.155
DB00544,DB00398,NCIH1650,-5.995
DB00544,DB01268,NCIH1650,-7.2
DB00188,DB01254,NCIH1650,-4.3325
DB00188,DB02424,NCIH1650,-1.8675
DB00188,DB00398,NCIH1650,-0.4625
DB00188,DB01030,NCIH1650,-2.425
DB01254,DB02424,NCIH1650,4.3075
DB01254,DB00398,NCIH1650,0.8775
DB01254,DB01030,NCIH1650,-2.4175
DB01234,DB00188,NCIH1650,-1.535
DB01234,DB01254,NCIH1650,-3.0725
DB01234,DB00530,NCIH1650,9.7075
DB01234,DB02424,NCIH1650,1.5025
DB01234,DB01259,NCIH1650,5.94
DB01234,DB00398,NCIH1650,-0.68
DB01234,DB01268,NCIH1650,1.3975
